Date_spry,Time_spry,Latitude_spry,Longitude_spry,day_spry,month_spry,year_spry
2011-09-07,211810.0,41.980731666666706,-87.8127933333333,7,9,2011
2011-09-07,,41.9844518377007,-87.78770988228908,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,,41.9856518944139,-87.81305508007229,7,9,2011
2011-09-07,211142.0,41.9703033333333,-87.7913833333333,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,205612.0,41.978688333333295,-87.8047066666667,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,,41.996452404832894,-87.8150711753505,7,9,2011
2011-09-07,,41.9848838581174,-87.81415913224849,7,9,2011
2011-09-07,200320.0,41.9772,-87.834035,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,200332.0,41.9775283333333,-87.7891566666667,7,9,2011
2011-09-07,213000.0,41.9843666666667,-87.8181533333333,7,9,2011
2011-09-07,204242.0,41.9754733333333,-87.8008916666667,7,9,2011
2011-09-07,,41.9840678195524,-87.8160792229896,7,9,2011
2011-09-07,,41.9871399647383,-87.8055187239133,7,9,2011
2011-09-07,202950.0,41.983076666666705,-87.8193233333333,7,9,2011
2011-09-07,201452.0,41.980805,-87.7907416666667,7,9,2011
2011-09-07,213720.0,41.992315000000005,-87.8212916666667,7,9,2011
2011-09-07,195300.0,41.9754283333333,-87.82766,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,211020.0,41.9762833333333,-87.80975500000001,7,9,2011
2011-09-07,203332.0,41.97972,-87.7976816666667,7,9,2011
2011-09-07,201940.0,41.98357,-87.82822166666669,7,9,2011
2011-09-07,,41.9870439602012,-87.80940690766408,7,9,2011
2011-09-07,212040.0,41.981621666666705,-87.8139666666667,7,9,2011
2011-09-07,,41.9881960146459,-87.79942243581009,7,9,2011
2011-08-29,190328.0,42.395084999999995,-88.094515,29,8,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,195150.0,41.975356666666706,-87.83171999999999,7,9,2011
2011-09-07,210217.0,41.975745,-87.8120633333333,7,9,2011
2011-09-07,203042.0,41.971791666666704,-87.79644499999999,7,9,2011
2011-09-07,211040.0,41.976268333333294,-87.8110383333333,7,9,2011
2011-08-29,190618.0,42.392348333333295,-88.09514,29,8,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,,41.9826757537651,-87.80854286683059,7,9,2011
2011-09-07,,41.9956843685364,-87.8103189507662,7,9,2011
2011-09-07,212340.0,41.9880383333333,-87.8180916666667,7,9,2011
2011-09-07,,41.983395787793,-87.7976463518745,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,202440.0,41.983208333333295,-87.8225666666667,7,9,2011
2011-09-07,204820.0,41.976105,-87.8174466666667,7,9,2011
2011-09-07,200032.0,41.971709999999995,-87.78922666666669,7,9,2011
2011-09-07,195902.0,41.968866666666706,-87.789165,7,9,2011
2011-09-07,,41.9840678195524,-87.81435114132259,7,9,2011
2011-09-07,200840.0,41.9802,-87.82947,7,9,2011
2011-09-07,210602.0,41.971883333333295,-87.8032433333333,7,9,2011
2011-09-07,203452.0,41.98154,-87.79883833333331,7,9,2011
2011-09-07,212230.0,41.98442,-87.8180766666667,7,9,2011
2011-09-07,201732.0,41.9771,-87.79268,7,9,2011
2011-09-07,201922.0,41.9716916666667,-87.79276,7,9,2011
2011-09-07,210812.0,41.970163333333296,-87.80604833333331,7,9,2011
2011-09-07,,41.9868999533956,-87.80023847437509,7,9,2011
2011-09-07,211740.0,41.9793266666667,-87.8126216666667,7,9,2011
2011-09-07,203800.0,41.979586666666705,-87.82334,7,9,2011
2011-09-07,,41.9934762641841,-87.8095509144697,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,,41.98622792163621,-87.7955822543278,7,9,2011
2011-09-07,203852.0,41.971638333333296,-87.7988133333333,7,9,2011
2011-08-29,190828.0,42.392196666666706,-88.0951633333333,29,8,2011
2011-09-07,,41.9826277514966,-87.81084697571998,7,9,2011
2011-09-07,,41.995348352656706,-87.80710279877471,7,9,2011
2011-09-07,201932.0,41.971123333333296,-87.7927666666667,7,9,2011
2011-09-07,211530.0,41.979105,-87.80946999999999,7,9,2011
2011-09-07,,41.9869959579327,-87.8007664993289,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,200910.0,41.978854999999996,-87.8293366666667,7,9,2011
2011-09-07,213510.0,41.9895,-87.820815,7,9,2011
2011-09-07,203040.0,41.9818383333333,-87.8205466666667,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,200600.0,41.9795283333333,-87.8327966666667,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,202310.0,41.9833583333333,-87.8262116666667,7,9,2011
2011-09-07,195320.0,41.975425,-87.8264133333333,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-08-29,191258.0,42.3909533333333,-88.095145,29,8,2011
2011-09-07,,41.996452404832894,-87.81372711183171,7,9,2011
2011-09-07,,41.9868999533956,-87.8048946944224,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,205922.0,41.973808333333295,-87.8029783333333,7,9,2011
2011-09-07,201512.0,41.980841666666706,-87.7920583333333,7,9,2011
2011-09-07,211052.0,41.970321666666706,-87.7949333333333,7,9,2011
2011-09-07,212810.0,41.9855266666667,-87.81922166666669,7,9,2011
2011-09-07,,41.9944843118232,-87.8144951481282,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,,41.991220157563205,-87.8036946377092,7,9,2011
2011-09-07,,41.992708227887604,-87.80839886002501,7,9,2011
2011-09-07,200612.0,41.979005,-87.7902033333333,7,9,2011
2011-09-07,205932.0,41.97381,-87.8023833333333,7,9,2011
2011-09-07,,41.9848358558489,-87.79467021122579,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,,41.9850758671915,-87.7931341386328,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,202122.0,41.9697216666667,-87.79401666666669,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,213940.0,41.991558333333295,-87.8196883333333,7,9,2011
2011-09-07,200522.0,41.980585,-87.7902266666667,7,9,2011
2011-09-07,203900.0,41.979695,-87.8196216666667,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,,41.9851718717286,-87.8095029122012,7,9,2011
2011-09-07,210900.0,41.9772183333333,-87.8120466666667,7,9,2011
2011-09-07,202812.0,41.972425,-87.7951466666667,7,9,2011
2011-09-07,,41.988052007840295,-87.79356615904959,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,,41.9932362528415,-87.82203150428721,7,9,2011
2011-09-07,195702.0,41.9713833333333,-87.7879283333333,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,,41.9969804297867,-87.81550319576729,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,,41.996260395758796,-87.8115670097479,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-08-29,190558.0,42.3930366666667,-88.0951433333333,29,8,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-08-29,191328.0,42.391855,-88.0951716666667,29,8,2011
2011-09-07,,41.9867079443215,-87.7997584516898,7,9,2011
2011-09-07,212730.0,41.985405,-87.8168766666667,7,9,2011
2011-09-07,205210.0,41.97419,-87.8195516666667,7,9,2011
2011-09-07,205020.0,41.975038333333295,-87.8228316666667,7,9,2011
2011-09-07,195422.0,41.977495000000005,-87.7877783333333,7,9,2011
2011-08-29,191048.0,42.389855,-88.09508000000001,29,8,2011
2011-09-07,205622.0,41.9781383333333,-87.8047183333333,7,9,2011
2011-09-07,204350.0,41.9779433333333,-87.81781,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,212030.0,41.981438333333294,-87.813405,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,213830.0,41.9900283333333,-87.819785,7,9,2011
2011-09-07,,41.986563937515896,-87.790878032012,7,9,2011
2011-09-07,,41.9881960146459,-87.79774235641159,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,,41.9873799760809,-87.8084468622936,7,9,2011
2011-09-07,204300.0,41.977835,-87.82117833333331,7,9,2011
2011-09-07,,41.9855078876083,-87.8061427534042,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,203710.0,41.980515000000004,-87.8222566666667,7,9,2011
2011-09-07,,41.9889160486739,-87.80571073298741,7,9,2011
2011-09-07,213610.0,41.990916666666706,-87.8208366666667,7,9,2011
2011-09-07,201542.0,41.980405,-87.7926283333333,7,9,2011
2011-09-07,212320.0,41.986865,-87.8180833333333,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,213750.0,41.9918833333333,-87.819525,7,9,2011
2011-09-07,,41.9935242664526,-87.8109909825256,7,9,2011
2011-09-07,,41.9944843118232,-87.81363110729471,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,,41.983539794598606,-87.80700679423771,7,9,2011
2011-09-07,195200.0,41.9753633333333,-87.8311516666667,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,,41.994196298211996,-87.8171352728973,7,9,2011
2011-09-07,,41.992084198396796,-87.8004304834492,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,,41.984115821821,-87.8148791662764,7,9,2011
2011-09-07,,41.9893480690906,-87.7998544562269,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,211202.0,41.9703266666667,-87.7900816666667,7,9,2011
2011-09-07,202332.0,41.97613,-87.7939433333333,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,210017.0,41.9779133333333,-87.8136016666667,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,,41.9840678195524,-87.81502317308201,7,9,2011
2011-09-07,195410.0,41.97473,-87.8247133333333,7,9,2011
2011-09-07,211730.0,41.9793033333333,-87.81193,7,9,2011
2011-09-07,205250.0,41.9731683333333,-87.81849333333331,7,9,2011
2011-09-07,,41.993428261915604,-87.8090708917844,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,213020.0,41.984038333333295,-87.818915,7,9,2011
2011-09-07,,41.992660225619105,-87.81127899613679,7,9,2011
2011-09-07,200350.0,41.97718,-87.83598,7,9,2011
2011-09-07,200912.0,41.97225833333329,-87.7902966666667,7,9,2011
2011-09-07,,41.9969804297867,-87.81233504604441,7,9,2011
2011-09-07,210537.0,41.97782,-87.8083683333333,7,9,2011
2011-09-07,210416.0,41.978584999999995,-87.808355,7,9,2011
2011-09-07,,41.9840678195524,-87.80110251520858,7,9,2011
2011-09-07,,41.9965004071014,-87.8189113568329,7,9,2011
2011-09-07,195952.0,41.9702533333333,-87.7892466666667,7,9,2011
2011-09-07,202712.0,41.9755066666667,-87.79513,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,203532.0,41.979513333333294,-87.7988666666667,7,9,2011
2011-09-07,,41.983683801404204,-87.81483116400791,7,9,2011
2011-09-07,212310.0,41.9863533333333,-87.8180883333333,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,200432.0,41.9799,-87.789125,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,,41.988052007840295,-87.8115670097479,7,9,2011
2011-09-07,214100.0,41.988811666666706,-87.8176183333333,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,,41.9965004071014,-87.81559920030442,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,212600.0,41.988071666666706,-87.8180633333333,7,9,2011
2011-09-07,,41.9945323140917,-87.8157912093785,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,205652.0,41.9767683333333,-87.80473,7,9,2011
2011-09-07,,41.9912681598318,-87.80691078970058,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,,41.987811996497705,-87.80964691900681,7,9,2011
2011-09-07,205132.0,41.979251666666705,-87.8035616666667,7,9,2011
2011-09-07,205846.0,41.974906666666705,-87.8145116666667,7,9,2011
2011-09-07,212050.0,41.9818816666667,-87.81407166666669,7,9,2011
2011-09-07,,41.9849798626545,-87.8105109598403,7,9,2011
2011-09-07,212220.0,41.9838933333333,-87.8180833333333,7,9,2011
2011-09-07,,41.9827717583022,-87.7939501771978,7,9,2011
2011-09-07,200700.0,41.97957,-87.8305216666667,7,9,2011
2011-09-07,213800.0,41.9915733333333,-87.8196483333333,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,204840.0,41.975640000000006,-87.8170666666667,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,213930.0,41.9911066666667,-87.81959,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
